-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 01/01/2024 in LST
Location: latitude  26.7578   longitude 40.9869 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1157.45 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2M_MAX,T2M_MIN,RH2M,PS,WS10M,WS10M_MAX,WD10M,PRECTOTCORR
2010,7,19,34.18,4.3,42.25,26.5,16.27,88.06,4.38,6.95,1.8,0.0
2010,7,20,32.22,3.05,39.53,25.02,16.79,87.93,5.85,8.11,337.3,0.0
2010,7,21,30.63,2.11,38.55,23.09,16.85,87.87,5.54,7.71,342.4,0.0
2010,7,22,31.57,2.14,39.87,22.73,16.16,87.84,3.56,4.52,354.3,0.0
2010,7,23,33.16,2.42,41.24,25.51,15.35,87.82,3.26,5.55,284.1,0.0
2010,7,24,29.9,3.21,36.91,23.65,19.36,87.85,6.31,8.92,294.1,0.0
2010,7,25,28.86,3.72,36.13,21.97,21.47,87.9,5.54,7.9,296.9,0.0
2010,7,26,29.25,4.13,36.92,20.69,21.85,88.02,4.37,6.43,321.6,0.0
2010,7,27,29.49,2.58,36.58,22.35,19.28,88.12,5.54,8.78,326.9,0.0
2010,7,28,28.55,1.5,36.25,21.82,19.37,87.93,6.46,8.14,316.4,0.0
2010,7,29,29.59,4.97,37.59,21.63,21.62,87.71,5.66,7.59,302.3,0.0
2010,7,30,31.2,5.89,38.94,23.7,21.81,87.8,6.23,8.6,293.0,0.0
2010,7,31,31.72,1.38,40.04,22.82,15.64,87.93,4.47,6.27,324.1,0.0
2010,8,1,33.94,1.29,41.75,26.8,13.66,87.94,3.81,6.88,3.6,0.0
2010,8,2,32.5,-1.78,40.21,25.11,11.59,87.96,5.23,7.96,26.5,0.0
2010,8,3,33.32,-4.82,40.85,25.86,8.43,87.8,3.03,5.97,345.9,0.0
2010,8,4,32.68,6.68,39.69,25.4,20.79,87.75,3.18,5.27,312.6,0.0
2010,8,5,32.71,2.55,40.39,24.42,18.02,87.96,3.47,4.81,28.5,0.0
2010,8,6,32.75,1.58,39.91,25.6,14.25,88.29,3.15,4.84,37.4,0.0
2010,8,7,33.14,0.76,40.73,25.01,13.38,88.35,4.9,7.33,34.2,0.0
2010,8,8,32.71,2.44,40.03,25.9,15.73,88.2,5.12,6.84,33.9,0.0
2010,8,9,32.89,-0.67,40.57,24.73,12.67,88.1,4.96,6.7,51.1,0.0
2010,8,10,33.61,1.04,41.1,25.33,13.55,88.1,3.71,5.23,84.8,0.0
2010,8,11,33.73,2.22,40.59,26.53,14.24,88.22,2.64,4.48,51.0,0.0
2010,8,12,34.16,3.95,41.2,27.25,15.92,88.22,3.2,4.96,351.4,0.0
2010,8,13,33.98,0.94,41.97,25.8,13.1,88.17,4.03,5.83,12.4,0.0
2010,8,14,33.88,0.95,42.05,26.01,12.99,88.11,3.45,6.5,14.4,0.0
2010,8,15,33.4,2.36,41.56,25.26,15.01,88.05,4.44,6.92,349.9,0.0
2010,8,16,33.06,-0.92,41.38,25.64,12.47,88.08,4.61,7.37,3.9,0.0
2010,8,17,33.03,-2.26,41.3,25.78,10.64,88.08,4.52,7.7,1.8,0.0
2010,8,18,32.62,-1.77,41.17,24.08,11.59,87.99,4.4,6.79,22.6,0.0
2010,8,19,33.27,-1.66,41.37,24.6,11.15,88.16,4.08,5.55,60.4,0.0
2010,8,20,33.31,-0.86,42.04,24.8,11.84,88.33,4.61,8.94,45.0,0.0
2010,8,21,32.82,-0.59,40.85,26.36,12.24,88.17,4.69,8.77,24.1,0.0
2010,8,22,33.26,-1.03,40.82,26.95,11.66,87.93,4.97,8.46,45.4,0.0
2010,8,23,32.43,-4.02,40.64,24.57,9.51,87.97,4.92,7.84,71.9,0.0
2010,8,24,32.96,-0.87,41.2,24.93,11.76,88.02,3.25,5.14,93.5,0.0
2010,8,25,33.21,0.06,41.44,26.08,12.77,87.94,3.26,5.56,4.2,0.0
2010,8,26,32.92,2.68,41.15,24.24,16.2,87.82,2.46,4.08,45.9,0.0
2010,8,27,32.66,2.51,41.34,23.85,16.17,87.9,3.59,6.22,5.3,0.0
2010,8,28,33.45,2.47,41.78,25.3,15.04,87.99,3.27,4.69,1.5,0.0
2010,8,29,33.76,1.6,41.99,26.53,13.69,88.08,3.31,5.31,307.8,0.0
2010,8,30,31.92,-0.52,40.23,24.25,13.18,87.98,4.34,7.3,335.7,0.0
2010,8,31,31.91,0.33,40.73,23.61,13.97,87.81,3.41,5.2,335.8,0.0
2010,9,1,31.84,-0.68,40.76,23.61,13.62,87.88,4.53,7.25,265.4,0.0
2010,9,2,30.65,3.74,39.08,22.42,20.05,88.18,4.88,6.82,0.7,0.0
2010,9,3,31.58,1.42,40.03,22.98,15.85,88.29,4.44,6.51,52.1,0.0
2010,9,4,31.59,2.01,39.79,23.55,16.11,88.19,4.81,7.21,123.6,0.0
2010,9,5,31.32,-0.92,40.35,22.8,13.82,88.14,4.59,6.62,197.7,0.0
2010,9,6,31.45,0.07,40.35,22.07,14.39,88.08,3.53,5.54,303.3,0.0
2010,9,7,30.33,1.39,39.04,22.39,16.66,88.13,3.83,6.36,329.4,0.0
2010,9,8,29.84,2.59,38.18,22.23,19.04,88.27,4.25,5.34,352.2,0.0
2010,9,9,30.46,1.58,38.51,22.64,16.69,88.31,4.51,5.99,16.2,0.0
2010,9,10,30.75,0.13,38.68,22.71,14.79,88.13,3.41,5.58,86.9,0.0
2010,9,11,30.74,0.61,39.36,22.72,15.71,88.07,3.95,5.81,135.4,0.0
2010,9,12,31.24,0.13,39.64,23.01,14.52,88.2,3.86,6.23,119.2,0.0
2010,9,13,30.99,-1.4,39.13,23.14,13.0,88.31,3.92,6.0,130.7,0.0
2010,9,14,30.19,-2.65,38.5,22.17,12.33,88.22,3.78,6.17,157.3,0.0
2010,9,15,30.02,-3.92,38.41,22.69,11.2,88.25,3.32,4.66,131.5,0.0
2010,9,16,30.05,-3.88,38.14,22.55,11.11,88.33,4.09,6.66,152.2,0.0
2010,9,17,30.01,-2.65,38.82,20.73,12.96,88.33,3.61,5.95,175.7,0.0
2010,9,18,30.05,-0.09,38.0,22.42,15.18,88.19,3.15,5.5,351.6,0.0
2010,9,19,29.1,4.83,36.64,21.77,23.44,88.13,3.94,6.0,31.5,0.0
2010,9,20,29.63,2.33,37.28,22.88,18.92,88.32,4.51,7.01,120.6,0.0
2010,9,21,29.89,-1.28,37.44,23.2,13.73,88.43,4.44,5.84,162.9,0.0
2010,9,22,29.7,-0.01,37.49,22.45,15.34,88.55,4.6,6.77,165.4,0.0
2010,9,23,29.75,0.55,37.5,21.84,16.19,88.58,3.01,4.05,144.8,0.0
2010,9,24,29.2,-1.86,37.32,21.94,14.08,88.54,4.82,7.05,89.1,0.0
2010,9,25,28.06,-2.49,36.13,20.63,13.88,88.63,4.66,7.35,126.9,0.0
2010,9,26,29.2,-3.95,36.58,21.28,11.91,88.73,2.63,4.47,144.2,0.0
2010,9,27,28.34,-0.54,37.07,20.33,16.48,88.75,4.27,6.61,71.9,0.0
2010,9,28,27.8,-1.9,35.69,21.06,15.32,88.67,4.13,6.41,114.5,0.0
2010,9,29,27.72,-3.59,35.9,20.0,13.27,88.53,3.14,4.86,161.0,0.0
2010,9,30,27.85,-4.19,36.49,20.14,12.8,88.52,3.16,5.17,199.7,0.0
2010,10,1,27.39,1.6,34.92,20.79,20.19,88.58,3.62,5.27,54.5,0.0
2010,10,2,26.94,1.78,34.8,19.66,20.91,88.67,4.47,6.95,68.6,0.0
2010,10,3,27.28,1.71,35.07,20.08,20.49,88.67,4.23,6.35,96.2,0.0
2010,10,4,27.65,2.64,34.97,21.57,21.87,88.73,2.63,4.44,133.1,0.0
2010,10,5,27.78,2.16,34.53,21.38,19.81,88.66,2.38,4.7,219.9,0.0
2010,10,6,27.84,3.06,35.37,21.18,22.18,88.52,3.62,5.13,249.2,0.0
2010,10,7,27.83,-0.78,35.91,20.41,16.44,88.44,3.7,6.07,180.3,0.0
2010,10,8,27.37,2.61,35.61,19.52,22.71,88.42,3.94,5.33,269.7,0.0
2010,10,9,27.22,5.96,34.57,20.56,27.37,88.45,2.52,4.53,270.3,0.0
2010,10,10,27.0,3.3,34.58,20.86,23.38,88.33,2.87,5.21,234.9,0.0
2010,10,11,24.92,-2.56,33.8,18.23,19.5,88.42,4.05,7.1,299.5,0.0
2010,10,12,24.65,-2.35,32.85,17.69,17.67,88.6,3.13,5.53,106.5,0.0
2010,10,13,23.15,2.33,32.0,15.32,28.29,88.75,4.14,7.03,108.4,0.0
2010,10,14,23.97,2.25,32.51,16.5,26.6,88.69,4.04,6.32,107.2,0.0
2010,10,15,24.61,2.62,33.18,16.89,25.9,88.57,4.61,7.24,153.1,0.0
2010,10,16,25.16,-1.97,34.13,17.73,18.82,88.65,3.38,5.26,296.9,0.0
2010,10,17,24.79,-4.66,33.69,17.91,14.57,88.68,3.71,6.45,20.2,0.0
2010,10,18,24.91,-4.73,33.07,18.5,14.09,88.68,2.89,4.3,100.6,0.0
2010,10,19,24.28,-0.81,32.79,16.7,20.43,88.88,5.02,7.52,97.9,0.0
2010,10,20,24.15,1.19,32.37,16.96,23.78,88.98,4.39,6.04,99.8,0.0
2010,10,21,24.42,0.51,33.04,17.81,22.69,88.92,4.13,6.67,56.2,0.0
2010,10,22,23.72,-2.67,31.67,17.66,18.78,88.73,4.52,6.7,50.0,0.0
2010,10,23,23.13,-1.18,31.24,16.22,21.65,88.69,3.86,5.45,84.7,0.0
2010,10,24,23.24,-1.69,31.44,16.16,20.27,88.72,3.61,4.57,136.1,0.0
2010,10,25,23.34,-1.93,31.54,16.66,19.8,88.73,3.44,5.02,161.9,0.0
2010,10,26,23.52,-2.43,31.73,15.82,18.97,88.74,2.99,4.97,157.9,0.0
2010,10,27,22.07,-1.25,30.97,14.12,23.38,88.81,2.78,3.97,73.4,0.0
2010,10,28,22.45,-1.27,31.02,14.65,23.14,88.73,2.88,4.07,119.2,0.0
2010,10,29,22.3,-5.21,31.78,14.26,16.92,88.6,4.96,7.37,183.2,0.0
2010,10,30,22.25,-4.51,31.5,14.09,16.89,88.67,3.27,5.35,221.4,0.0
2010,10,31,23.11,-0.5,31.46,15.76,21.57,88.71,3.67,5.6,206.0,0.0
2010,11,1,22.55,4.53,30.08,15.8,32.65,88.48,3.97,6.41,262.1,0.0
2010,11,2,20.53,2.19,27.61,14.37,30.59,88.47,4.86,6.16,328.3,0.0
2010,11,3,19.24,4.45,25.59,13.66,38.84,88.96,5.29,6.78,87.0,0.0
2010,11,4,19.26,-0.08,27.55,12.6,28.38,89.2,4.46,6.02,103.7,0.0
2010,11,5,19.64,-2.57,28.25,12.26,22.45,89.13,2.58,3.75,104.3,0.0
2010,11,6,20.35,-0.94,29.42,12.8,25.03,88.81,3.25,4.15,185.6,0.0
2010,11,7,21.07,-0.01,29.63,13.95,25.35,88.61,3.74,5.51,230.7,0.0
2010,11,8,21.47,-1.41,29.74,13.83,23.09,88.61,2.91,3.67,194.7,0.0
2010,11,9,20.18,-2.52,28.14,13.29,22.7,88.77,5.44,7.89,156.9,0.0
2010,11,10,19.96,1.83,26.99,13.5,31.68,89.14,4.36,6.4,132.1,0.0
2010,11,11,18.82,-1.23,26.89,12.39,27.51,89.09,3.64,4.78,104.4,0.0
2010,11,12,17.52,-3.28,25.22,10.68,25.06,88.73,3.18,4.49,156.4,0.0
2010,11,13,18.21,-5.79,25.89,11.3,19.55,88.67,2.6,3.79,149.5,0.0
2010,11,14,18.38,-4.04,26.91,11.8,22.7,88.93,3.22,4.31,52.7,0.0
2010,11,15,17.51,-5.65,26.11,10.65,21.64,89.1,3.08,4.95,85.0,0.0
2010,11,16,16.91,-7.37,24.16,10.45,18.86,88.94,4.43,6.51,124.5,0.0
2010,11,17,16.53,-0.71,21.02,11.58,31.78,88.85,4.82,7.7,126.7,0.0
2010,11,18,17.62,-5.6,24.9,12.82,20.95,88.96,3.33,4.98,136.0,0.0
2010,11,19,16.58,-3.05,25.11,9.52,28.26,89.05,3.16,4.53,108.6,0.0
2010,11,20,15.98,-2.31,24.53,10.29,30.73,88.81,3.03,4.46,28.1,0.0
2010,11,21,15.53,-4.86,23.94,9.73,26.91,88.57,3.32,4.72,19.4,0.0
2010,11,22,15.46,-5.22,23.92,9.81,25.21,88.5,3.17,4.49,29.9,0.0
2010,11,23,15.29,-7.29,23.62,9.57,22.29,88.65,2.32,3.83,87.7,0.0
2010,11,24,14.34,-8.86,23.35,7.15,21.0,88.89,4.18,5.76,156.4,0.0
2010,11,25,14.02,-12.74,22.86,6.58,15.11,88.95,4.67,6.94,151.5,0.0
2010,11,26,15.04,-10.77,24.2,7.3,15.3,88.94,3.4,5.42,140.8,0.0
2010,11,27,14.85,-13.43,24.63,7.98,12.11,89.0,3.33,4.68,96.5,0.0
2010,11,28,13.4,-12.16,22.42,7.85,15.89,89.09,3.97,6.07,98.8,0.0
2010,11,29,13.68,-9.27,22.61,6.35,20.09,89.13,3.93,5.44,93.5,0.0
2010,11,30,13.3,-8.02,22.71,6.89,24.01,89.12,3.73,5.37,79.0,0.0
2010,12,1,12.09,-6.84,21.74,5.53,29.08,89.07,3.58,4.36,78.6,0.0
2010,12,2,11.89,-7.86,21.56,5.31,25.99,89.09,3.46,4.09,103.0,0.0
2010,12,3,12.23,-8.69,22.43,4.8,24.01,89.19,4.08,5.08,118.6,0.0
2010,12,4,12.62,-11.71,22.89,5.33,18.57,89.09,3.51,4.08,121.0,0.0
2010,12,5,12.6,-15.93,22.64,6.11,12.2,88.76,3.45,4.42,146.1,0.0
2010,12,6,12.39,-16.58,22.57,4.18,11.53,88.5,4.41,6.23,169.1,0.0
2010,12,7,13.21,-15.33,22.56,7.79,11.64,88.57,3.47,4.45,158.1,0.0
2010,12,8,12.57,-11.45,22.62,4.87,17.56,88.72,3.92,5.66,145.2,0.0
2010,12,9,13.92,-5.37,22.61,6.24,26.18,88.6,5.44,7.99,149.1,0.0
2010,12,10,14.84,3.3,21.75,9.42,48.35,88.28,5.07,7.12,197.6,0.05
2010,12,11,13.19,5.32,20.34,7.16,63.61,88.1,5.67,9.18,254.5,0.0
2010,12,12,14.33,6.28,20.77,10.07,61.24,88.03,7.63,11.86,228.8,0.0
2010,12,13,7.47,-2.95,13.43,2.62,52.6,88.64,5.92,9.57,291.5,0.0
2010,12,14,7.5,-7.45,16.43,0.04,36.43,89.05,4.35,6.38,130.5,0.0
2010,12,15,12.09,-3.03,21.61,4.08,35.26,88.79,5.77,8.75,162.0,0.0
2010,12,16,15.86,3.16,23.74,9.25,44.6,88.76,4.68,6.77,183.7,0.0
2010,12,17,16.92,-1.67,25.54,10.38,31.0,88.63,6.36,9.86,184.2,0.0
2010,12,18,15.97,-3.1,22.32,10.83,29.81,88.67,4.16,6.15,208.1,0.0
2010,12,19,14.81,3.61,22.12,9.17,49.99,88.8,3.83,5.66,89.2,0.0
2010,12,20,11.59,0.32,19.51,5.54,51.44,89.05,5.49,7.63,110.5,0.0
2010,12,21,11.82,-2.32,19.98,5.72,39.96,89.12,5.36,7.66,125.7,0.0
2010,12,22,11.5,-3.5,19.95,5.35,36.99,88.98,4.77,7.7,128.7,0.0
2010,12,23,12.2,-3.32,20.75,5.15,35.86,88.69,4.35,6.87,156.0,0.0
2010,12,24,13.98,-1.98,21.63,9.25,34.16,88.59,3.69,5.84,164.0,0.0
2010,12,25,13.0,-1.32,21.32,7.7,39.42,88.73,2.83,5.49,41.3,0.0
2010,12,26,10.6,-2.3,19.35,4.38,43.74,88.86,3.54,5.3,71.4,0.0
2010,12,27,9.49,-11.08,19.52,2.49,24.95,88.91,3.38,3.99,87.4,0.0
2010,12,28,8.17,-13.34,17.78,1.22,21.42,88.82,4.1,6.11,135.6,0.0
2010,12,29,9.64,-11.49,17.36,2.32,20.12,88.67,7.07,9.72,144.3,0.0
2010,12,30,11.95,0.22,19.82,7.58,48.68,88.23,9.02,14.15,167.4,0.57
2010,12,31,9.14,1.7,15.79,5.53,64.56,88.55,5.71,8.41,288.4,0.0
2011,1,1,10.48,-0.88,17.87,4.83,47.81,88.76,3.24,5.44,160.3,0.0
2011,1,2,11.22,-0.12,18.57,4.76,47.2,88.63,5.14,7.77,152.6,0.0
2011,1,3,14.01,3.71,19.08,7.99,50.06,88.52,4.95,6.8,166.9,0.0
2011,1,4,14.6,6.05,19.22,10.66,57.03,88.4,5.0,8.18,209.1,0.0
2011,1,5,13.29,0.16,19.66,8.23,41.08,88.42,3.09,5.34,313.1,0.0
2011,1,6,11.06,3.21,17.29,4.92,59.56,88.66,4.44,6.52,92.6,0.0
2011,1,7,11.51,2.34,18.23,6.96,55.13,88.71,5.93,8.85,128.3,0.95
2011,1,8,12.68,1.64,21.68,6.87,50.92,88.42,4.23,6.97,323.3,0.0
2011,1,9,7.24,-1.23,14.02,2.2,59.52,88.68,5.15,7.14,344.6,0.0
2011,1,10,5.84,-4.21,14.72,-0.86,56.05,88.96,2.59,3.46,354.3,0.0
2011,1,11,6.9,-5.54,15.88,0.57,45.4,88.89,3.15,4.79,19.7,0.0
2011,1,12,8.21,-3.68,16.29,-0.09,46.76,88.8,3.41,5.11,111.3,0.0
2011,1,13,10.48,-0.32,16.74,5.87,48.61,88.47,6.73,8.86,131.0,0.0
2011,1,14,14.3,5.55,21.61,7.75,58.65,88.1,4.6,6.86,218.1,0.05
2011,1,15,10.72,-0.02,14.77,5.69,50.55,88.17,6.64,11.36,281.0,0.02
2011,1,16,8.5,-4.28,16.23,1.95,42.67,88.66,2.39,4.24,338.9,0.0
2011,1,17,8.89,-2.8,16.71,2.0,47.71,88.57,5.99,7.83,126.7,0.0
2011,1,18,10.32,1.36,16.82,6.52,56.92,88.19,5.86,8.44,165.1,0.01
2011,1,19,5.84,2.37,10.09,2.42,79.74,88.39,4.31,5.31,313.0,0.0
2011,1,20,6.14,-0.63,13.47,-0.33,65.98,88.67,3.35,5.85,94.4,0.0
2011,1,21,6.89,-3.07,14.02,1.43,50.83,88.82,4.58,6.66,98.6,0.0
2011,1,22,7.52,1.1,14.45,1.8,65.15,88.9,3.5,4.94,134.0,0.0
2011,1,23,9.64,1.08,17.72,2.61,57.91,88.91,3.1,4.43,135.5,0.0
2011,1,24,11.43,5.61,18.99,4.36,70.58,88.82,5.42,7.9,144.6,0.0
2011,1,25,14.17,8.72,20.84,9.19,73.1,88.42,4.47,6.22,180.4,0.09
2011,1,26,12.27,-0.14,19.09,6.36,48.81,88.34,4.75,8.46,281.1,0.15
2011,1,27,11.89,-2.21,20.89,3.9,44.11,88.69,3.09,5.2,87.6,0.14
2011,1,28,13.88,-4.59,22.3,8.11,31.87,88.87,1.53,2.42,107.2,0.0
2011,1,29,14.56,-3.57,24.94,6.13,37.63,88.48,4.32,6.98,221.9,0.0
2011,1,30,14.5,-3.59,23.7,7.71,29.88,88.18,5.69,10.22,265.8,0.0
2011,1,31,10.8,-2.78,18.77,3.85,41.12,88.17,3.75,6.11,292.2,0.0
2011,2,1,10.77,-2.2,17.74,4.87,43.17,88.27,2.73,4.96,298.7,0.0
2011,2,2,10.31,2.16,17.76,4.46,59.97,88.31,7.23,12.66,284.4,0.0
2011,2,3,9.01,-4.58,17.92,1.55,46.07,88.82,2.77,4.5,357.9,0.0
2011,2,4,14.47,0.72,24.75,5.79,42.01,88.81,5.19,7.56,237.9,0.0
2011,2,5,16.9,2.51,26.37,10.26,43.27,88.72,4.74,7.73,309.2,0.0
2011,2,6,12.93,5.96,18.57,8.59,64.74,88.91,3.84,6.45,77.6,0.0
2011,2,7,16.39,2.56,26.0,8.65,44.66,88.5,5.49,7.55,194.6,0.0
2011,2,8,13.67,6.2,19.26,6.1,62.2,88.07,7.32,10.72,296.5,0.0
2011,2,9,8.82,-3.27,17.62,1.46,46.47,88.2,3.23,5.52,332.7,0.0
2011,2,10,11.65,-3.82,18.79,6.5,35.81,87.94,1.86,4.5,294.0,0.0
2011,2,11,8.82,-0.07,13.71,3.76,54.88,88.2,4.79,6.8,322.8,0.0
2011,2,12,8.41,-2.09,15.91,2.64,53.24,88.65,2.66,3.43,351.1,0.0
2011,2,13,9.4,-5.34,18.42,1.33,39.09,88.47,3.58,5.13,143.4,0.0
2011,2,14,10.04,-6.1,19.06,2.2,34.69,88.38,3.06,5.39,75.6,0.0
2011,2,15,12.62,-5.46,23.95,2.91,31.75,88.24,5.2,7.89,231.4,0.0
2011,2,16,15.32,-1.02,24.07,7.75,34.08,88.22,8.23,13.12,264.4,0.0
2011,2,17,10.81,-0.44,18.41,5.48,47.76,88.71,5.33,8.46,327.1,0.0
2011,2,18,12.55,-2.66,22.22,4.25,41.29,88.77,2.77,4.31,107.4,0.0
2011,2,19,15.14,-0.93,25.03,6.74,36.11,88.55,6.82,11.05,168.9,0.0
2011,2,20,17.56,3.51,25.66,11.33,44.76,88.25,7.47,11.73,249.0,0.0
2011,2,21,12.26,-6.85,21.03,4.67,28.15,88.56,3.51,5.65,322.9,0.0
2011,2,22,14.59,-6.61,24.83,5.22,26.28,88.52,5.45,7.6,139.1,0.0
2011,2,23,18.95,-2.35,28.24,11.28,25.43,88.44,5.39,7.89,237.2,0.0
2011,2,24,19.92,-6.62,27.13,13.94,16.08,88.59,3.51,5.68,137.7,0.0
2011,2,25,19.45,3.45,25.87,15.06,35.64,88.32,6.79,11.03,205.2,0.0
2011,2,26,19.0,0.4,26.28,12.89,35.98,88.22,5.03,8.0,276.9,0.0
2011,2,27,16.48,-12.38,26.49,8.84,13.9,88.39,3.72,7.2,307.5,0.0
2011,2,28,16.98,-13.38,24.77,11.68,11.62,88.41,5.2,9.71,294.6,0.0
2011,3,1,12.94,-5.54,20.46,6.55,29.34,88.7,4.99,7.31,15.6,0.0
2011,3,2,12.73,-7.66,22.02,4.47,26.92,88.84,3.15,4.26,47.9,0.0
2011,3,3,13.11,-6.55,22.6,4.45,28.36,88.85,2.99,4.62,77.5,0.0
2011,3,4,14.14,-5.87,22.96,6.21,26.34,88.74,3.17,5.35,73.3,0.0
2011,3,5,14.03,-6.04,22.58,6.29,25.81,88.61,3.04,4.99,83.9,0.0
2011,3,6,15.21,-3.91,23.86,6.33,26.63,88.57,3.19,5.25,124.0,0.0
2011,3,7,19.2,1.94,27.2,12.66,34.19,88.46,7.03,10.76,188.3,0.0
2011,3,8,18.49,-1.57,26.68,11.55,26.72,88.4,5.88,9.11,241.5,0.0
2011,3,9,15.78,-7.24,24.94,7.19,23.57,88.46,5.24,8.17,270.0,0.0
2011,3,10,14.71,-7.69,22.71,8.86,22.49,88.44,4.37,5.88,304.5,0.0
2011,3,11,14.03,-10.46,23.82,5.13,19.13,88.35,4.16,5.64,317.1,0.0
2011,3,12,14.97,-2.05,24.98,5.94,39.4,88.26,4.73,7.42,285.2,0.0
2011,3,13,8.33,1.74,12.92,3.75,64.08,88.68,5.47,7.4,33.3,0.0
2011,3,14,8.46,-12.28,17.52,0.48,30.94,89.14,3.94,5.56,10.9,0.0
2011,3,15,10.33,-13.31,17.95,2.18,17.48,89.27,4.75,6.51,51.2,0.0
2011,3,16,11.91,-12.15,19.7,5.4,17.53,89.22,4.57,6.16,77.5,0.0
2011,3,17,13.2,-13.55,20.98,5.47,14.17,89.04,3.01,4.22,88.0,0.0
2011,3,18,14.45,-12.28,23.29,6.98,13.95,88.91,3.52,3.97,127.4,0.0
2011,3,19,16.61,-6.63,26.16,7.4,19.9,88.67,3.11,4.6,161.4,0.0
2011,3,20,19.31,-2.87,28.74,10.85,24.49,88.53,4.63,6.47,162.5,0.0
2011,3,21,21.51,-2.21,31.11,12.22,21.32,88.35,4.74,8.71,210.1,0.0
2011,3,22,21.41,0.45,30.15,12.16,26.39,88.34,5.06,9.21,274.9,0.0
2011,3,23,15.74,-2.45,23.63,8.94,31.58,88.48,6.01,8.79,317.8,0.0
2011,3,24,16.5,-7.47,26.31,8.21,21.08,88.35,5.45,9.38,247.0,0.0
2011,3,25,11.2,-3.32,18.01,5.22,37.78,88.43,7.49,9.93,298.7,0.0
2011,3,26,10.78,-6.9,19.16,3.47,33.03,88.93,4.38,7.98,1.6,0.0
2011,3,27,14.05,-7.74,24.21,4.12,23.0,88.89,3.6,5.43,72.2,0.0
2011,3,28,16.33,-7.15,25.64,7.07,19.75,88.67,4.23,7.36,99.7,0.0
2011,3,29,16.91,-7.63,25.75,8.36,19.22,88.65,4.31,6.39,50.1,0.0
2011,3,30,18.65,-5.79,27.51,10.32,19.25,88.68,6.5,8.48,101.6,0.0
2011,3,31,20.21,-2.44,28.7,12.95,22.15,88.59,7.73,10.13,122.0,0.0
2011,4,1,20.47,-0.05,28.85,15.27,27.94,88.6,8.05,11.04,129.9,0.0
2011,4,2,21.71,0.15,30.45,14.44,27.9,88.35,4.77,8.02,216.9,0.0
2011,4,3,21.75,-3.13,29.12,16.04,20.53,88.26,4.13,5.91,262.6,0.0
2011,4,4,20.94,-2.9,29.76,13.72,21.29,88.18,6.56,11.45,264.0,0.0
2011,4,5,16.57,-7.64,25.99,6.53,21.04,88.14,4.51,6.91,288.5,0.0
2011,4,6,16.05,-3.28,24.75,7.66,30.44,88.17,3.57,6.49,37.8,0.0
2011,4,7,18.22,-5.47,27.05,8.84,22.97,88.05,5.0,7.36,149.6,0.0
2011,4,8,19.03,-6.95,26.95,11.34,17.25,88.33,3.98,5.37,303.6,0.0
2011,4,9,19.9,-3.12,26.78,13.01,21.4,88.49,4.61,6.39,288.2,0.0
2011,4,10,16.8,-0.88,23.44,11.4,31.94,88.43,6.12,9.07,301.2,0.0
2011,4,11,19.34,-7.82,29.64,11.34,19.58,88.22,3.95,7.39,235.1,0.0
2011,4,12,17.95,-6.92,26.9,8.72,19.72,88.13,5.92,8.93,278.9,0.0
2011,4,13,17.03,-4.39,24.63,10.17,24.36,88.56,4.29,7.59,27.1,0.0
2011,4,14,15.75,-4.49,20.97,10.7,24.97,88.61,5.96,7.54,99.0,0.0
2011,4,15,18.29,-1.11,26.11,9.04,27.06,88.5,4.69,6.59,120.9,0.05
2011,4,16,19.13,4.0,25.09,14.18,37.55,88.68,4.03,5.56,108.2,0.0
2011,4,17,17.75,3.18,23.22,13.18,40.65,88.96,5.48,6.88,123.8,0.0
2011,4,18,18.37,8.63,27.58,12.89,55.12,88.84,5.07,7.75,126.6,0.0
2011,4,19,22.37,9.78,30.09,14.37,48.17,88.33,6.44,9.91,171.6,1.9
2011,4,20,24.21,6.03,31.46,16.74,33.97,88.12,5.1,8.89,232.4,0.05
2011,4,21,24.31,7.65,33.35,16.8,37.44,88.0,5.47,8.56,213.1,3.81
2011,4,22,19.87,3.51,27.0,14.31,36.58,88.15,5.9,9.82,252.9,7.51
2011,4,23,20.38,3.81,28.87,11.82,35.89,88.28,3.61,5.73,282.3,0.0
2011,4,24,20.82,1.86,28.56,13.11,32.0,88.03,4.69,8.17,232.2,0.0
2011,4,25,19.53,3.46,28.45,10.62,44.47,87.98,3.4,5.55,331.0,0.0
